Yes/No siphon,Classification,Latitude,Longitude,Photo
0,Aedes,14.6888,-17.4606,https://data.globe.gov/system/photos/2019/09/19/1209851/original.jpg
0,Aedes,7.9764,2.2465,https://data.globe.gov/system/photos/2019/10/13/1243791/original.jpg
0,Aedes,7.9502,2.2324,https://data.globe.gov/system/photos/2019/09/29/1223405/original.jpg
0,Aedes,7.9289,1.9804,https://data.globe.gov/system/photos/2019/09/23/1215797/original.jpg
0,Aedes,7.9286,1.9863,https://data.globe.gov/system/photos/2019/10/02/1226390/original.jpg
0,Aedes,7.7756,2.194,https://data.globe.gov/system/photos/2019/09/21/1213510/original.jpg
0,Aedes,7.9337,1.98,https://data.globe.gov/system/photos/2019/10/02/1226379/original.jpg
0,Culex,7.949,1.9834,https://data.globe.gov/system/photos/2019/10/02/1226821/original.jpg
0,Culex,7.9371,1.98,https://data.globe.gov/system/photos/2019/10/02/1226828/original.jpg
0,Aedes,7.9442,1.9822,https://data.globe.gov/system/photos/2019/10/01/1225671/original.jpg
0,Aedes,7.9269,1.9813,https://data.globe.gov/system/photos/2019/09/23/1215779/original.jpg
0,Aedes,7.9258,1.9822,https://data.globe.gov/system/photos/2019/09/23/1215809/original.jpg
0,Aedes,7.9231,1.9804,https://data.globe.gov/system/photos/2019/09/23/1216793/original.jpg
0,Culex,7.9248,1.981,https://data.globe.gov/system/photos/2019/10/02/1226714/original.jpg
0,Aedes,7.9221,1.9846,https://data.globe.gov/system/photos/2019/10/02/1226733/original.jpg
0,Culex,7.9262,1.9825,https://data.globe.gov/system/photos/2019/10/02/1226637/original.jpg
0,Culex,7.9277,1.9807,https://data.globe.gov/system/photos/2019/10/02/1226832/original.jpg
0,Culex,7.9308,1.9768,https://data.globe.gov/system/photos/2019/10/02/1226843/original.jpg
0,Culex,7.9218,1.9807,https://data.globe.gov/system/photos/2019/10/21/1277485/original.jpg
0,Culex,7.9201,1.9817,https://data.globe.gov/system/photos/2019/10/21/1277469/original.jpg
0,Culex,7.9425,1.984,https://data.globe.gov/system/photos/2019/11/02/1322140/original.jpg
0,Culex,7.9214,1.981,https://data.globe.gov/system/photos/2019/10/15/1251533/original.jpg
0,Culex,7.92,1.9805,https://data.globe.gov/system/photos/2019/10/09/1236194/original.jpg
0,Aedes,7.9197,1.9807,https://data.globe.gov/system/photos/2019/10/08/1235212/original.jpg
0,Culex,7.9316,1.9776,https://data.globe.gov/system/photos/2019/09/26/1220472/original.jpg
0,Culex,7.9299,1.9804,https://data.globe.gov/system/photos/2019/09/26/1220624/original.jpg
0,Culex,7.9265,1.9819,https://data.globe.gov/system/photos/2019/09/26/1220529/original.jpg
1,Anopheles,7.9258,1.9825,https://data.globe.gov/system/photos/2019/09/24/1216788/original.jpg
0,Culex,7.9238,1.9834,https://data.globe.gov/system/photos/2019/10/02/1226768/original.jpg
0,Culex,7.9235,1.9813,https://data.globe.gov/system/photos/2019/10/02/1226721/original.jpg
1,Anopheles,7.9347,1.9852,https://data.globe.gov/system/photos/2019/09/23/1215719/original.jpg
0,Aedes,7.9302,1.9846,https://data.globe.gov/system/photos/2019/09/23/1215785/original.jpg
0,Aedes,7.9258,1.9834,https://data.globe.gov/system/photos/2019/09/23/1215821/original.jpg
1,Anopheles,7.9239,1.98,https://data.globe.gov/system/photos/2019/09/27/1221281/original.jpg
1,Anopheles,7.9248,1.9807,https://data.globe.gov/system/photos/2019/09/27/1221311/original.jpg
0,Culex,7.9197,1.9804,https://data.globe.gov/system/photos/2019/09/27/1221487/original.jpg
0,Culex,7.921,1.9799,https://data.globe.gov/system/photos/2019/09/27/1221257/original.jpg
0,Culex,7.9248,1.9791,https://data.globe.gov/system/photos/2019/09/27/1221304/original.jpg
0,Culex,7.9296,1.9779,https://data.globe.gov/system/photos/2019/09/27/1221221/original.jpg
0,Culex,7.9234,1.9844,https://data.globe.gov/system/photos/2019/09/24/1217220/original.jpg
0,Culex,7.9252,1.9819,https://data.globe.gov/system/photos/2019/09/27/1221212/original.jpg
0,Culex,7.9262,1.9785,https://data.globe.gov/system/photos/2019/09/27/1221214/original.jpg
0,Culex,7.9272,1.981,https://data.globe.gov/system/photos/2019/10/02/1226642/original.jpg
0,Culex,7.9255,1.9794,https://data.globe.gov/system/photos/2019/10/02/1226734/original.jpg
0,Culex,7.9272,1.9825,https://data.globe.gov/system/photos/2019/10/02/1226720/original.jpg
0,Culex,7.9231,1.9807,https://data.globe.gov/system/photos/2019/10/02/1226780/original.jpg
0,Aedes,10.035,11.004,https://data.globe.gov/system/photos/2019/09/24/1216824/original.jpg
0,Aedes,7.9722,2.0349,https://data.globe.gov/system/photos/2019/10/02/1226710/original.jpg
0,Culex,7.9262,1.9819,https://data.globe.gov/system/photos/2019/09/24/1216839/original.jpg
0,Aedes,7.7813,2.2038,https://data.globe.gov/system/photos/2019/09/21/1215804/original.jpg
0,Culex,7.9295,1.9779,https://data.globe.gov/system/photos/2019/09/27/1221225/original.jpg
0,Culex,8.0732,2.01,https://data.globe.gov/system/photos/2019/09/27/1221240/original.jpg
0,Culex,8.0965,1.9846,https://data.globe.gov/system/photos/2019/09/27/1221254/original.jpg
0,Culex,7.9262,1.9822,https://data.globe.gov/system/photos/2019/09/27/1221276/original.jpg
0,Aedes,9.324,13.076,https://data.globe.gov/system/photos/2019/09/24/1216822/original.jpg
0,Aedes,12.481,-1.4101,https://data.globe.gov/system/photos/2019/12/14/1417972/original.jpg
0,Aedes,12.3324,-1.4737,https://data.globe.gov/system/photos/2019/11/03/1324898/original.jpg
0,Culex,12.4794,-1.4255,https://data.globe.gov/system/photos/2019/10/26/1323316/original.jpg
0,Culex,12.3316,-1.4733,https://data.globe.gov/system/photos/2020/01/04/1436526/original.jpg
0,Culex,12.3326,-1.4739,https://data.globe.gov/system/photos/2020/01/03/1435354/original.jpg
0,Culex,12.3317,-1.4729,https://data.globe.gov/system/photos/2020/01/02/1434674/original.jpg
0,Culex,12.4698,-1.4268,https://data.globe.gov/system/photos/2020/01/02/1434674/original.jpg
0,Culex,12.47,-1.4225,https://data.globe.gov/system/photos/2019/12/30/1435788/original.jpg
0,Culex,12.4794,-1.4119,https://data.globe.gov/system/photos/2019/12/14/1417910/original.jpg
0,Culex,12.4819,-1.4089,https://data.globe.gov/system/photos/2019/12/14/1417870/original.jpg
0,Aedes,12.4799,-1.4242,https://data.globe.gov/system/photos/2019/11/17/1375681/original.jpg
0,Culex,12.4979,-1.3971,https://data.globe.gov/system/photos/2019/11/17/1375689/original.jpg
0,Culex,12.4682,-1.4231,https://data.globe.gov/system/photos/2019/12/14/1417971/original.jpg
1,Anopheles,12.48,-1.4244,https://data.globe.gov/system/photos/2019/10/26/1297875/original.jpg
0,Culex,12.4798,-1.4245,https://data.globe.gov/system/photos/2019/12/14/1417866/original.jpg
1,Anopheles,12.4797,-1.4243,https://data.globe.gov/system/photos/2019/12/14/1417845/original.jpg
0,Culex,0.3386,32.5767,https://data.globe.gov/system/photos/2019/09/26/1219883/original.jpg
0,Aedes,0.2271,32.5531,https://data.globe.gov/system/photos/2019/09/25/1218166/original.jpg
0,Aedes,0.2248,32.5473,https://data.globe.gov/system/photos/2019/09/25/1218168/original.jpg
0,Culex,0.2248,32.5474,https://data.globe.gov/system/photos/2019/09/25/1218173/original.jpg
0,Aedes,6.4366,2.3328,https://data.globe.gov/system/photos/2019/09/28/1222579/original.jpg
0,Aedes,6.4054,2.3202,https://data.globe.gov/system/photos/2019/10/10/1238629/original.jpg
0,Aedes,6.3932,2.32,https://data.globe.gov/system/photos/2019/10/10/1238647/original.jpg
0,Aedes,6.4054,2.3201,https://data.globe.gov/system/photos/2019/10/10/1238632/original.jpg
0,Aedes,6.4051,2.3195,https://data.globe.gov/system/photos/2019/10/10/1238651/original.jpg
0,Aedes,6.4164,2.341,https://data.globe.gov/system/photos/2019/10/10/1239000/original.jpg
0,Aedes,6.4165,2.341,https://data.globe.gov/system/photos/2019/10/10/1238997/original.jpg
0,Aedes,6.4251,2.342,https://data.globe.gov/system/photos/2019/10/09/1237505/original.jpg
0,Aedes,6.3807,2.3728,https://data.globe.gov/system/photos/2019/10/09/1237837/original.jpg
0,Aedes,6.4409,2.3425,https://data.globe.gov/system/photos/2019/10/09/1237817/original.jpg
0,Aedes,6.3819,2.3737,https://data.globe.gov/system/photos/2019/10/09/1237808/original.jpg
0,Culex,10.6228,1.2669,https://data.globe.gov/system/photos/2019/10/03/1227948/original.jpg
0,Culex,10.624,1.2668,https://data.globe.gov/system/photos/2019/10/03/1227951/original.jpg
1,Anopheles,10.6215,1.2596,https://data.globe.gov/system/photos/2019/10/03/1227953/original.jpg
0,Aedes,9.3552,2.5963,https://data.globe.gov/system/photos/2019/10/07/1233053/original.jpg
0,Aedes,6.3844,2.3766,https://data.globe.gov/system/photos/2019/10/22/1283815/original.jpg
0,Aedes,6.3832,2.3732,https://data.globe.gov/system/photos/2019/10/22/1283846/original.jpg
0,Aedes,6.435,2.3346,
0,Culex,12.2483,-2.3766,https://data.globe.gov/system/photos/2019/09/28/1222537/original.jpg
0,Culex,6.2702,1.7852,https://data.globe.gov/system/photos/2019/09/29/1223786/original.jpg
0,Aedes,11.8633,3.3897,https://data.globe.gov/system/photos/2019/10/24/1291445/original.jpg
0,Culex,15.0384,-16.2484,https://data.globe.gov/system/photos/2019/10/12/1242012/original.jpg
0,Culex,15.0409,-16.2474,https://data.globe.gov/system/photos/2019/10/12/1242011/original.jpg
0,Culex,15.0414,-16.2527,https://data.globe.gov/system/photos/2019/10/12/1242051/original.jpg
0,Culex,15.0386,-16.2472,https://data.globe.gov/system/photos/2019/11/07/1343198/original.jpg
0,Aedes,15.0359,-16.2516,https://data.globe.gov/system/photos/2019/10/24/1293212/original.jpg
0,Aedes,15.0353,-16.2517,https://data.globe.gov/system/photos/2019/10/24/1293245/original.jpg
0,Aedes,15.0372,-16.2518,https://data.globe.gov/system/photos/2019/10/25/1294642/original.jpg
0,Culex,15.0409,-16.2476,https://data.globe.gov/system/photos/2019/10/12/1241954/original.jpg
1,Anopheles,8.91512,7.59183,https://data.globe.gov/system/photos/2019/11/29/1394643/original.jpg
0,Culex,9.617,-13.6336,https://data.globe.gov/system/photos/2019/11/09/1349136/original.jpg
0,Aedes,6.4214,1.8935,https://data.globe.gov/system/photos/2019/11/12/1357778/original.jpg
0,Aedes,6.4194,1.8935,https://data.globe.gov/system/photos/2019/11/21/1382408/original.jpg
0,Culex,7.4,5.4,https://data.globe.gov/system/photos/2021/08/20/2387334/original.jpg
1,Anopheles,7.2557,5.1911,https://data.globe.gov/system/photos/2022/02/03/2825106/original.jpg
0,Culex,7.2619,5.1848,https://data.globe.gov/system/photos/2021/11/19/2517119/original.jpg
0,Culex,7.2586,5.1868,https://data.globe.gov/system/photos/2020/10/09/1951360/original.jpg
0,Culex,7.2617,5.1848,https://data.globe.gov/system/photos/2020/03/07/1513440/original.jpg
0,Culex,7.2593,5.1802,https://data.globe.gov/system/photos/2020/10/09/1951753/original.jpg
1,Anopheles,5.6425,-0.1885,https://data.globe.gov/system/photos/2021/04/12/2206133/original.jpg
1,Anopheles,5.6426,-0.1874,https://data.globe.gov/system/photos/2021/04/12/2206131/original.jpg
0,Aedes,5.6421,-0.1875,https://data.globe.gov/system/photos/2021/04/14/2206140/original.jpg
0,Anopheles,6.3881,2.397,https://data.globe.gov/system/photos/2020/01/26/1465258/original.jpg
0,Culex,6.3902,2.3619,https://data.globe.gov/system/photos/2020/01/22/1460041/original.jpg
0,Culex,6.3919,2.3964,https://data.globe.gov/system/photos/2020/01/22/1460024/original.jpg
0,Culex,6.399,2.3224,https://data.globe.gov/system/photos/2020/02/05/1476400/original.jpg
0,Culex,6.3902,2.3919,https://data.globe.gov/system/photos/2020/01/23/1460763/original.jpg
0,Culex,10.6063,14.3281,https://data.globe.gov/system/photos/2020/01/24/1462090/original.jpg
0,Culex,10.6081,14.3345,https://data.globe.gov/system/photos/2020/01/24/1462086/original.jpg
0,Aedes,39.1464,-76.5373,https://data.globe.gov/system/photos/2020/05/17/1631876/original.jpg
0,Culex,33.1676,-96.7189,https://data.globe.gov/system/photos/2020/07/16/1768805/original.jpg
1,Anopheles,32.872,-97.1516,https://data.globe.gov/system/photos/2020/06/08/1671596/original.jpg
0,Aedes,33.7775,-84.2873,https://data.globe.gov/system/photos/2020/06/23/1708985/original.jpg
0,Culex,29.7827,-95.4329,https://data.globe.gov/system/photos/2020/07/11/1750404/original.jpg
0,Aedes,33.9786,-84.4856,https://data.globe.gov/system/photos/2020/07/11/1752064/original.jpg
0,Culex,34.1452,-118.1648,https://data.globe.gov/system/photos/2020/07/15/1762040/original.jpg
0,Culex,34.1378,-118.1643,https://data.globe.gov/system/photos/2020/07/15/1762040/original.jpg
0,Culex,34.1223,-118.162,https://data.globe.gov/system/photos/2020/06/23/1709950/original.jpg
0,Aedes,39.0734,-77.253,https://data.globe.gov/system/photos/2020/06/29/1723582/original.jpg
0,Culex,39.0735,-77.253,https://data.globe.gov/system/photos/2020/06/29/1726088/original.jpg
0,Culex,39.0601,-77.2424,https://data.globe.gov/system/photos/2020/06/29/1726084/original.jpg
0,Culex,39.062,-77.2449,https://data.globe.gov/system/photos/2020/06/29/1726071/original.jpg
0,Culex,39.0604,-77.2424,https://data.globe.gov/system/photos/2020/06/29/1726077/original.jpg
0,Culex,39.0733,-77.2528,https://data.globe.gov/system/photos/2020/06/29/1723624/original.jpg
0,Culex,39.0621,-77.2448,https://data.globe.gov/system/photos/2020/06/29/1726061/original.jpg
0,Culex,39.0619,-77.2453,https://data.globe.gov/system/photos/2020/06/29/1726067/original.jpg
0,Culex,39.0621,-77.2442,https://data.globe.gov/system/photos/2020/06/12/1679813/original.jpg
0,Culex,39.0643,-77.2506,https://data.globe.gov/system/photos/2020/06/20/1708588/original.jpg
0,Culex,39.0606,-77.2455,https://data.globe.gov/system/photos/2020/06/18/1697031/original.jpg
0,Culex,33.4375,-86.7622,https://data.globe.gov/system/photos/2020/07/08/1745150/original.jpg
0,Culex,33.4376,-86.7622,https://data.globe.gov/system/photos/2020/07/08/1745159/original.jpg
0,Culex,33.4373,-86.7623,https://data.globe.gov/system/photos/2020/07/08/1745154/original.jpg
0,Aedes,33.4372,-86.7622,https://data.globe.gov/system/photos/2020/07/20/1778482/original.jpg
0,Culex,38.3327,-82.9626,https://data.globe.gov/system/photos/2020/07/05/1737186/original.jpg
0,Culex,38.3325,-82.9626,https://data.globe.gov/system/photos/2020/07/05/1737190/original.jpg
1,Anopheles,38.3326,-82.9628,https://data.globe.gov/system/photos/2020/07/05/1737197/original.jpg
0,Aedes,30.3607,-97.8864,https://data.globe.gov/system/photos/2020/07/22/1783144/original.jpg
0,Aedes,30.3021,-97.894,https://data.globe.gov/system/photos/2020/06/29/1725022/original.jpg
0,Aedes,30.443,-97.7999,https://data.globe.gov/system/photos/2020/07/11/1752750/original.jpg
0,Aedes,29.48,-98.4704,https://data.globe.gov/system/photos/2020/07/11/1760716/original.jpg
0,Aedes,29.4801,-98.4706,https://data.globe.gov/system/photos/2020/07/19/1783819/original.jpg
0,Aedes,34.1323,-118.0871,https://data.globe.gov/system/photos/2020/07/05/1757627/original.jpg
0,Culex,34.922,-95.7172,https://data.globe.gov/system/photos/2020/07/22/1784202/original.jpg
0,Culex,39.0259,-99.8726,https://data.globe.gov/system/photos/2020/08/26/1857027/original.jpg
0,Aedes,33.6961,-117.9615,https://data.globe.gov/system/photos/2021/01/21/2094412/original.jpg
0,Anopheles,13.995,9.9972,https://data.globe.gov/system/photos/2020/08/29/1863713/original.jpg
1,Anopheles,39.1132,-76.9761,https://data.globe.gov/system/photos/2020/09/29/1931528/original.jpg
0,Aedes,39.0931,-77.1001,https://data.globe.gov/system/photos/2020/10/05/1942466/original.jpg
0,Aedes,39.0931,-77.1001,https://data.globe.gov/system/photos/2020/10/01/1935033/original.jpg
0,Aedes,5.8807,-0.0992,https://data.globe.gov/system/photos/2021/03/22/2178495/original.jpg
1,Anopheles,5.8809,-0.0968,https://data.globe.gov/system/photos/2021/03/20/2204541/original.jpg
0,Aedes,5.8799,-0.0983,https://data.globe.gov/system/photos/2021/03/20/2204546/original.jpg
0,Culex,5.8813,-0.0948,https://data.globe.gov/system/photos/2021/03/20/2204615/original.jpg
0,Culex,5.8814,-0.0952,https://data.globe.gov/system/photos/2021/03/20/2204617/original.jpg
0,Culex,5.8814,-0.0963,https://data.globe.gov/system/photos/2021/03/20/2204619/original.jpg
0,Culex,5.6426,-0.1712,https://data.globe.gov/system/photos/2021/03/31/2204586/original.jpg
0,Culex,5.6429,-0.1705,https://data.globe.gov/system/photos/2021/03/31/2204539/original.jpg
0,Culex,5.6412,-0.17,https://data.globe.gov/system/photos/2021/03/30/2204535/original.jpg
0,Culex,5.6444,-0.1687,https://data.globe.gov/system/photos/2021/03/30/2204523/original.jpg
0,Culex,42.0503,-74.0252,https://data.globe.gov/system/photos/2021/04/20/2215132/original.jpg
0,Culex,42.0501,-74.025,https://data.globe.gov/system/photos/2021/04/20/2215134/original.jpg
0,Culex,39.05567,-77.61151,https://data.globe.gov/system/photos/2021/07/26/2354040/original.jpg
0,Culex,39.05525,-77.61198,https://data.globe.gov/system/photos/2021/07/26/2354005/original.jpg
0,Culex,39.05539,-77.61132,https://data.globe.gov/system/photos/2021/07/26/2354021/original.jpg
0,Aedes,-1.2987,36.7596,https://data.globe.gov/system/photos/2022/05/30/2880612/original.jpg
0,Culex,-18.9234,47.553,https://data.globe.gov/system/photos/2019/08/15/1168077/original.jpg
0,Aedes,-18.9231,47.5536,https://data.globe.gov/system/photos/2019/07/23/1144654/original.jpg
0,Culex,-18.9142,47.5536,https://data.globe.gov/system/photos/2020/03/26/1541670/original.jpg
1,Anopheles,41.24,-73.1306,https://data.globe.gov/system/photos/2020/03/08/1514807/original.jpg
0,Aedes,41.2264,-73.1236,https://data.globe.gov/system/photos/2020/03/08/1514799/original.jpg
0,Aedes,41.2625,-73.1036,https://data.globe.gov/system/photos/2020/03/08/1514701/original.jpg
0,Culex,41.2152,-73.1235,https://data.globe.gov/system/photos/2020/03/09/1515940/original.jpg
0,Culex,10.2704,1.378,https://data.globe.gov/system/photos/2019/09/26/1223237/original.jpg
0,Culex,10.2689,1.3783,https://data.globe.gov/system/photos/2019/08/05/1186655/original.jpg
0,Culex,10.2708,1.3783,https://data.globe.gov/system/photos/2019/08/31/1186663/original.jpg
0,Aedes,9.347,2.6399,https://data.globe.gov/system/photos/2019/08/18/1170398/original.jpg
0,Culex,10.2706,1.3783,https://data.globe.gov/system/photos/2019/08/18/1170497/original.jpg
0,Culex,10.2689,1.3787,https://data.globe.gov/system/photos/2019/08/18/1170404/original.jpg
0,Culex,39.0266,-99.8729,https://data.globe.gov/system/photos/2019/08/18/1170482/original.jpg
1,Anopheles,39.0254,-99.8727,https://data.globe.gov/system/photos/2019/08/27/1181113/original.jpg
0,Aedes,-18.8723,47.6786,https://data.globe.gov/system/photos/2019/08/18/1170417/original.jpg
0,Aedes,6.4153,2.3356,https://data.globe.gov/system/photos/2019/08/18/1170409/original.jpg
